Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
76	Spectrogram 1	1	531.460000	531.530000	4000.000000	18000.000000	8000.000000	Trillphee	9.012503	15.415158	NaN	NaN	77.208922	0.000000
77	Spectrogram 1	1	531.630000	531.700000	4000.000000	18000.000000	8000.000000	Trill	6.211206	11.644145	NaN	NaN	50.186268	0.000000
78	Spectrogram 1	1	532.720000	532.850000	4000.000000	18000.000000	8000.000000	Trill	9.639955	15.397527	NaN	NaN	75.965915	0.000000
79	Spectrogram 1	1	533.390000	533.640000	4000.000000	18000.000000	8000.000000	Sd-peep	7.549520	11.208045	NaN	NaN	40.744409	0.000000
80	Spectrogram 1	1	578.320000	578.450000	4000.000000	18000.000000	8000.000000	Trillphee	6.223722	13.025669	NaN	NaN	50.155433	0.000000
81	Spectrogram 1	1	580.120000	580.440000	4000.000000	18000.000000	8000.000000	Trillphee	4.552694	9.058612	NaN	NaN	38.364735	0.000000
82	Spectrogram 1	1	612.620000	612.700000	4000.000000	18000.000000	8000.000000	P-peep	3.159352	7.726388	NaN	NaN	40.102063	0.000000
83	Spectrogram 1	1	646.010000	646.040000	4000.000000	18000.000000	8000.000000	Tse	3.809802	11.812224	NaN	NaN	43.385220	0.000000
84	Spectrogram 1	1	646.380000	647.100000	4000.000000	18000.000000	8000.000000	Twitter	5.963938	14.032839	NaN	NaN	38.074007	0.000000
85	Spectrogram 1	1	664.990000	665.340000	4000.000000	18000.000000	8000.000000	Trill	8.804708	16.279589	NaN	NaN	62.079547	0.000000
86	Spectrogram 1	1	682.130000	682.250000	4000.000000	18000.000000	8000.000000	Twitter	10.028323	19.643099	NaN	NaN	73.846840	0.000000
87	Spectrogram 1	1	733.110000	733.430000	4000.000000	18000.000000	8000.000000	Trill	9.090552	13.713050	NaN	NaN	52.045145	0.000000
88	Spectrogram 1	1	738.770000	739.610000	4000.000000	18000.000000	8000.000000	Trillphee	5.145249	12.787960	NaN	NaN	53.153636	0.000000
89	Spectrogram 1	1	760.220000	760.640000	4000.000000	18000.000000	8000.000000	Trillphee	6.465536	12.245386	NaN	NaN	50.295314	0.000000
90	Spectrogram 1	1	760.860000	761.350000	4000.000000	18000.000000	8000.000000	Trillphee	4.531523	11.615014	NaN	NaN	42.445375	0.000000
91	Spectrogram 1	1	770.050000	770.120000	4000.000000	18000.000000	8000.000000	Trillphee	5.523209	10.630341	NaN	NaN	39.419932	0.000000
92	Spectrogram 1	1	822.690000	822.930000	4000.000000	18000.000000	8000.000000	Trill	5.940652	12.536282	NaN	NaN	37.430046	0.000000
93	Spectrogram 1	1	842.730000	842.820000	4000.000000	18000.000000	8000.000000	Trillphee	4.641362	12.318766	NaN	NaN	40.689885	0.000000
94	Spectrogram 1	1	844.090000	844.380000	4000.000000	18000.000000	8000.000000	Trill	5.191931	11.560470	NaN	NaN	39.066164	0.000000
95	Spectrogram 1	1	857.180000	857.350000	4000.000000	18000.000000	8000.000000	Trillphee	4.652940	10.050321	NaN	NaN	42.363576	0.000000
96	Spectrogram 1	1	889.520000	891.470000	4000.000000	18000.000000	8000.000000	Phee	7.997461	28.107477	NaN	NaN	91.155973	0.000000
97	Spectrogram 1	1	894.870000	895.020000	4000.000000	18000.000000	8000.000000	P-peep	10.335542	15.817661	NaN	NaN	86.074412	0.000000
98	Spectrogram 1	1	897.990000	898.200000	4000.000000	18000.000000	8000.000000	Trill	4.425853	11.959013	NaN	NaN	38.780320	0.000000
99	Spectrogram 1	1	899.440000	899.600000	4000.000000	18000.000000	8000.000000	Trill	4.735476	11.536367	NaN	NaN	48.962723	0.000000
100	Spectrogram 1	1	904.880000	905.610000	4000.000000	18000.000000	8000.000000	Phee	6.564890	17.016872	NaN	NaN	63.392667	0.000000
101	Spectrogram 1	1	918.040000	918.730000	4000.000000	18000.000000	8000.000000	Trillphee	7.165027	17.996213	NaN	NaN	77.750921	0.000000
102	Spectrogram 1	1	918.800000	918.860000	4000.000000	18000.000000	8000.000000	P-peep	7.100904	15.599990	NaN	NaN	74.996961	0.000000
103	Spectrogram 1	1	951.700000	951.890000	4000.000000	18000.000000	8000.000000	Phee	3.664995	8.272190	NaN	NaN	55.604654	0.000000
104	Spectrogram 1	1	954.100000	955.980000	4000.000000	18000.000000	8000.000000	Phee	11.734800	34.030538	NaN	NaN	136.601874	0.000000
105	Spectrogram 1	1	966.680000	966.950000	4000.000000	18000.000000	8000.000000	Trillphee	6.621585	11.782300	NaN	NaN	47.200755	0.000000
106	Spectrogram 1	1	969.870000	970.010000	4000.000000	18000.000000	8000.000000	P-peep	3.185556	9.165643	NaN	NaN	41.571245	0.000000
107	Spectrogram 1	1	979.810000	980.410000	4000.000000	18000.000000	8000.000000	Trillphee	8.316018	17.728280	NaN	NaN	81.981185	0.000000
108	Spectrogram 1	1	995.070000	997.260000	4000.000000	18000.000000	8000.000000	Phee	7.768114	31.899147	NaN	NaN	104.390071	0.000000
109	Spectrogram 1	1	1013.360000	1013.590000	4000.000000	18000.000000	8000.000000	Trillphee	3.321654	9.315867	NaN	NaN	40.649851	0.000000
110	Spectrogram 1	1	1014.320000	1014.610000	4000.000000	18000.000000	8000.000000	Trillphee	5.693987	12.153511	NaN	NaN	52.463686	0.000000
111	Spectrogram 1	1	1019.210000	1019.440000	4000.000000	18000.000000	8000.000000	Trill	3.677890	12.191189	NaN	NaN	37.558115	0.000000
112	Spectrogram 1	1	1020.010000	1020.090000	4000.000000	18000.000000	8000.000000	Trillphee	3.518778	8.335523	NaN	NaN	47.724598	0.000000
113	Spectrogram 1	1	1020.140000	1020.170000	4000.000000	18000.000000	8000.000000	P-peep	3.855119	8.544614	NaN	NaN	38.154225	0.000000
114	Spectrogram 1	1	1024.840000	1025.100000	4000.000000	18000.000000	8000.000000	Trill	5.990437	12.493695	NaN	NaN	48.356048	0.000000
115	Spectrogram 1	1	1038.300000	1038.470000	4000.000000	18000.000000	8000.000000	Trillphee	3.996444	12.043859	NaN	NaN	49.759472	0.000000
116	Spectrogram 1	1	1046.610000	1046.850000	4000.000000	18000.000000	8000.000000	Trillphee	5.739145	10.958795	NaN	NaN	41.651946	0.000000
117	Spectrogram 1	1	1053.230000	1053.300000	4000.000000	18000.000000	8000.000000	Trill	9.611302	14.934439	NaN	NaN	72.821516	0.000000
118	Spectrogram 1	1	1056.570000	1057.510000	4000.000000	18000.000000	8000.000000	Trillphee	9.698145	22.247375	NaN	NaN	93.689044	0.000000
119	Spectrogram 1	1	1086.250000	1086.590000	4000.000000	18000.000000	8000.000000	Trillphee	4.437442	13.784035	NaN	NaN	45.224970	0.000000
120	Spectrogram 1	1	1115.310000	1117.660000	4000.000000	18000.000000	8000.000000	Trillphee	3.074761	22.288109	NaN	NaN	59.170013	0.000000
121	Spectrogram 1	1	1148.550000	1148.930000	4000.000000	18000.000000	8000.000000	Trillphee	3.401016	12.272697	NaN	NaN	43.989315	0.000000
122	Spectrogram 1	1	1150.120000	1150.420000	4000.000000	18000.000000	8000.000000	Trill	3.030341	14.015578	NaN	NaN	37.967976	0.000000
123	Spectrogram 1	1	1180.420000	1180.460000	4000.000000	18000.000000	8000.000000	Sd-peep	3.267431	9.629708	NaN	NaN	37.649298	0.000000
