Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1794	Spectrogram 1	2	473.180	473.430	4000.0	18000.0	7617.2	Trill	3.422661	7.087601	NaN	NaN	50.590886	0.000000
176	Spectrogram 1	6	473.420	473.680	4000.0	18000.0	5468.7	Trill	1.284403	4.787394	-2.590510	-0.431327	30.190438	0.000000
177	Spectrogram 1	6	473.820	474.140	4000.0	18000.0	4882.8	Trill	1.511280	4.709992	-4.480313	-0.298754	28.832324	0.000000
178	Spectrogram 1	5	474.850	476.070	4000.0	18000.0	6640.6	Trill	-0.385450	11.621308	0.621971	0.857761	47.353602	0.000000
179	Spectrogram 1	5	477.730	479.980	4000.0	18000.0	8398.4	Phee	-0.834948	20.591481	0.244922	7.738435	44.823731	0.000000
180	Spectrogram 1	6	480.220	481.680	4000.0	18000.0	8007.8	Phee	3.182530	26.227061	-4.930178	8.552615	67.212580	0.000000
181	Spectrogram 1	5	482.670	482.800	4000.0	18000.0	5664.1	Twitter	2.293852	10.992451	0.322837	-0.031306	44.043679	0.000000
182	Spectrogram 1	5	484.690	484.750	4000.0	18000.0	9570.3	Trill	1.354898	7.245508	0.623175	-0.504735	32.768795	0.000000
183	Spectrogram 1	5	484.820	484.890	4000.0	18000.0	10351.6	Trill	1.381477	7.132270	0.879895	0.046935	29.807642	0.000000
184	Spectrogram 1	5	484.950	485.020	4000.0	18000.0	7226.6	Trill	1.003677	6.639164	0.486039	-0.374452	31.763747	0.000000
185	Spectrogram 1	5	488.320	489.580	4000.0	18000.0	9375.0	Twitter	-0.215720	10.752650	0.059509	0.518882	25.450154	0.000000
186	Spectrogram 1	6	490.470	492.390	4000.0	18000.0	6835.9	Twitter	-0.158597	12.167090	-2.094935	0.655200	22.491256	0.000000
187	Spectrogram 1	6	493.170	493.810	4000.0	18000.0	8203.1	Twitter	1.137930	12.210331	-1.891444	0.940856	25.704510	0.000000
188	Spectrogram 1	6	493.850	494.310	4000.0	18000.0	4882.8	Twitter	-0.555389	4.567229	-3.371038	-0.412576	21.316587	0.000000
189	Spectrogram 1	6	498.210	499.770	4000.0	18000.0	7617.2	Trill	-0.204928	10.769524	-0.478413	1.750716	33.443265	0.000000
190	Spectrogram 1	5	499.990	500.050	4000.0	18000.0	11523.4	Twitter	4.622327	19.652227	3.537240	7.255155	52.241087	0.000000
191	Spectrogram 1	5	500.100	500.170	4000.0	18000.0	8203.1	Twitter	5.044084	15.726693	3.387233	5.178803	35.673791	0.000000
192	Spectrogram 1	5	500.240	500.310	4000.0	18000.0	7812.5	Twitter	4.082514	14.983038	5.090437	4.187991	26.671100	0.000000
193	Spectrogram 1	5	500.360	500.440	4000.0	18000.0	7812.5	Twitter	0.268321	13.092921	3.633931	3.409759	19.082705	0.000000
194	Spectrogram 1	5	500.490	500.920	4000.0	18000.0	7812.5	Twitter	3.591446	12.602445	2.368618	4.024772	28.337137	0.000000
195	Spectrogram 1	6	505.110	505.200	4000.0	18000.0	7226.6	Twitter	0.744043	9.484165	-0.934766	0.056240	27.217430	0.000000
196	Spectrogram 1	6	505.360	505.420	4000.0	18000.0	4101.6	Trill	0.829949	7.447264	-0.320355	0.423165	34.244847	0.000000
1720	Spectrogram 1	1	506.870	507.120	4000.0	18000.0	8593.7	Trillphee	5.846001	15.087727	NaN	NaN	75.180077	0.000000
197	Spectrogram 1	5	507.240	507.330	4000.0	18000.0	10937.5	Trill	-3.150486	11.218730	0.335038	0.024710	29.338581	0.000000
1721	Spectrogram 1	1	507.370	507.950	4000.0	18000.0	8593.7	Phee	6.772880	19.435874	NaN	NaN	93.696191	0.000000
198	Spectrogram 1	5	509.330	510.130	4000.0	18000.0	9179.7	Trillphee	5.178774	9.886759	4.833627	1.719819	52.085480	0.000000
199	Spectrogram 1	5	513.220	513.340	4000.0	18000.0	4492.2	Trill	3.449875	5.843815	2.219408	-0.173455	29.098508	0.000000
200	Spectrogram 1	5	513.810	513.860	4000.0	18000.0	7421.9	Twitter	-0.502844	5.719241	0.569248	0.501898	24.597068	0.000000
201	Spectrogram 1	6	515.280	516.620	4000.0	18000.0	6250.0	Twitter	-1.128200	13.728328	-1.066930	0.521592	24.535350	0.000000
202	Spectrogram 1	5	517.960	518.810	4000.0	18000.0	9179.7	Trillphee	3.776404	8.765301	3.069505	-0.008817	43.957185	0.000000
203	Spectrogram 1	5	520.390	520.520	4000.0	18000.0	7226.6	Trill	5.331030	9.167917	6.931088	0.318015	36.416081	0.000000
204	Spectrogram 1	5	521.460	522.710	4000.0	18000.0	9765.6	Trillphee	1.525925	6.635614	6.242742	1.912376	36.013610	0.000000
205	Spectrogram 1	5	524.600	524.780	4000.0	18000.0	5273.4	Twitter	0.818272	6.428381	6.022286	0.050305	22.557600	0.000000
206	Spectrogram 1	5	529.720	529.770	4000.0	18000.0	5273.4	Twitter	1.330324	10.064950	1.073978	0.321028	34.355036	0.000000
207	Spectrogram 1	5	530.070	530.120	4000.0	18000.0	11914.1	Sd-peep	2.598742	7.805754	0.902782	-0.039205	31.439733	0.000000
208	Spectrogram 1	5	530.510	530.840	4000.0	18000.0	5664.1	Twitter	1.185412	5.732449	0.206500	-0.154936	23.058514	0.000000
209	Spectrogram 1	6	530.870	530.910	4000.0	18000.0	5273.4	Sd-peep	1.433351	8.557122	-4.626112	-1.604369	29.316812	0.000000
210	Spectrogram 1	5	533.350	535.300	4000.0	18000.0	7617.2	Phee	0.687882	17.682110	1.600867	5.121735	47.966989	0.000000
211	Spectrogram 1	5	535.570	536.840	4000.0	18000.0	8007.8	Phee	1.136757	18.915629	2.376904	5.375373	49.259780	0.000000
212	Spectrogram 1	6	537.380	537.460	4000.0	18000.0	9960.9	Sd-peep	0.815167	12.822397	-3.980653	0.319367	47.585162	0.000000
213	Spectrogram 1	5	537.990	538.150	4000.0	18000.0	9570.3	Sd-peep	-0.246811	11.141285	0.278483	0.453959	42.878837	0.000000
214	Spectrogram 1	5	538.670	539.980	4000.0	18000.0	4101.6	Trill	1.148664	7.922519	4.262534	-0.737265	31.566682	0.000000
215	Spectrogram 1	5	540.550	540.630	4000.0	18000.0	5468.7	Twitter	0.926495	14.331395	4.996409	0.804556	36.021271	0.000000
216	Spectrogram 1	5	540.860	541.320	4000.0	18000.0	4882.8	Trillphee	0.699286	9.121753	3.891993	0.084228	32.444902	0.000000
217	Spectrogram 1	5	541.400	542.510	4000.0	18000.0	8203.1	Trillphee	-0.235190	12.917359	0.189698	2.120861	42.754355	0.000000
218	Spectrogram 1	5	542.760	542.870	4000.0	18000.0	5468.7	Twitter	1.282334	10.325337	2.593334	-0.000615	31.592171	0.000000
219	Spectrogram 1	5	544.000	544.100	4000.0	18000.0	8203.1	Tse	0.049780	11.153560	1.336552	1.114718	30.567172	0.000000
220	Spectrogram 1	5	544.190	544.370	4000.0	18000.0	8203.1	Trill	0.082368	7.528836	0.615419	-1.540511	28.148051	0.000000
221	Spectrogram 1	6	544.440	544.610	4000.0	18000.0	7226.6	Phee	4.238286	15.389672	-5.299846	3.262918	67.978702	0.000000
222	Spectrogram 1	5	546.470	546.840	4000.0	18000.0	8593.7	Trillphee	1.706534	11.093690	2.875240	0.494160	44.712239	0.000000
223	Spectrogram 1	5	547.020	547.130	4000.0	18000.0	13476.6	Sd-peep	-0.016404	10.937482	0.843081	0.253771	34.663742	0.000000
224	Spectrogram 1	5	547.520	549.210	4000.0	18000.0	7421.9	Phee	1.458695	24.152906	5.874453	9.706966	68.243187	0.000000
225	Spectrogram 1	5	549.570	550.900	4000.0	18000.0	7617.2	Phee	1.260490	21.353157	1.662981	7.910096	55.683945	0.000000
226	Spectrogram 1	5	551.330	551.550	4000.0	18000.0	7421.9	Trillphee	-1.050329	13.120482	0.905974	2.734074	42.116210	0.000000
227	Spectrogram 1	6	551.980	552.160	4000.0	18000.0	7421.9	Phee	3.727241	16.170502	-1.284449	3.691181	60.851354	0.000000
228	Spectrogram 1	5	553.850	554.050	4000.0	18000.0	7617.2	Trill	2.229861	9.779733	3.355241	0.303356	35.695111	0.000000
229	Spectrogram 1	5	555.980	556.310	4000.0	18000.0	5664.1	Trill	0.920041	5.925245	0.141957	-0.118964	28.651043	0.000000
230	Spectrogram 1	5	556.950	557.020	4000.0	18000.0	10937.5	Tse	1.378886	12.291009	0.604193	0.548770	33.661297	0.000000
231	Spectrogram 1	6	559.410	559.460	4000.0	18000.0	4101.6	Twitter	1.483922	12.520861	-0.134203	0.040472	39.240516	0.000000
232	Spectrogram 1	5	560.020	560.090	4000.0	18000.0	6640.6	Sd-peep	0.565321	9.534489	0.602579	0.255749	37.000203	0.000000
233	Spectrogram 1	5	567.370	567.460	4000.0	18000.0	6445.3	Twitter	-0.330586	6.796509	0.625764	0.854171	23.804630	0.000000
234	Spectrogram 1	5	567.510	567.600	4000.0	18000.0	6445.3	Twitter	0.358809	7.080311	0.878930	1.156632	25.947004	0.000000
235	Spectrogram 1	5	568.130	568.190	4000.0	18000.0	7617.2	Sd-peep	1.399466	12.016299	0.022370	0.162647	46.179669	0.000000
236	Spectrogram 1	6	569.470	571.390	4000.0	18000.0	8203.1	Phee	2.399851	21.867841	-0.613310	8.087603	68.114928	0.000000
237	Spectrogram 1	6	571.670	571.920	4000.0	18000.0	5664.1	Trill	3.120540	13.299292	-0.448185	-0.002354	34.977707	0.000000
238	Spectrogram 1	5	573.480	573.580	4000.0	18000.0	15429.7	Trill	-0.329514	5.985501	0.657729	0.304534	29.291261	0.000000
239	Spectrogram 1	6	575.400	576.990	4000.0	18000.0	7617.2	Phee	0.032123	22.117267	-0.318354	9.292348	59.100765	0.000000
240	Spectrogram 1	5	577.300	578.660	4000.0	18000.0	7421.9	Phee	-0.255757	21.721041	0.101455	8.175477	56.008310	0.000000
241	Spectrogram 1	5	580.700	580.850	4000.0	18000.0	7812.5	Trill	2.030051	9.969808	0.586264	0.303555	35.166099	0.000000
242	Spectrogram 1	6	587.450	588.890	4000.0	18000.0	8007.8	Phee	3.804388	18.774900	-0.948484	3.912178	77.187620	0.000000
243	Spectrogram 1	5	589.370	589.510	4000.0	18000.0	5859.4	Twitter	1.607002	6.448586	0.445861	-0.081090	25.295252	0.000000
244	Spectrogram 1	6	596.310	596.670	4000.0	18000.0	9375.0	Trill	4.384413	7.808244	-2.474676	3.659301	45.512212	0.000000
245	Spectrogram 1	5	598.490	598.580	4000.0	18000.0	16210.9	Trill	4.416872	6.968443	0.885829	-0.264304	32.038494	0.000000
246	Spectrogram 1	6	603.040	604.610	4000.0	18000.0	8593.7	Trillphee	-1.279105	20.424577	-0.556739	6.977830	43.066449	0.000000
247	Spectrogram 1	6	604.910	606.450	4000.0	18000.0	8203.1	Phee	0.650667	23.791608	-0.506552	9.339126	53.767716	0.000000
248	Spectrogram 1	5	607.020	607.130	4000.0	18000.0	17578.1	Trill	5.023918	11.657341	0.499899	0.130174	40.656528	0.000000
249	Spectrogram 1	5	610.540	610.760	4000.0	18000.0	7226.6	Trill	2.566493	11.771095	1.215815	2.109285	49.985388	0.000000
250	Spectrogram 1	6	612.720	613.420	4000.0	18000.0	7812.5	Trill	8.755622	14.733105	-4.991620	8.937537	79.949630	0.000000
251	Spectrogram 1	6	613.830	613.950	4000.0	18000.0	6835.9	Trill	0.997488	6.954003	-0.187503	1.034280	37.679622	0.000000
252	Spectrogram 1	6	617.290	617.540	4000.0	18000.0	8007.8	Phee	4.558415	16.576880	-1.101349	1.808025	78.006183	0.000000
253	Spectrogram 1	6	620.480	620.610	4000.0	18000.0	4101.6	Trill	4.959299	7.344657	-0.710469	-0.852165	32.277527	0.000000
254	Spectrogram 1	6	626.970	627.140	4000.0	18000.0	7617.2	Phee	1.718425	10.711375	-3.350445	0.983848	46.664922	0.000000
255	Spectrogram 1	6	632.070	633.250	4000.0	18000.0	7617.2	Trillphee	0.805958	8.940022	-0.272242	0.650070	40.559642	0.000000
256	Spectrogram 1	6	638.590	638.780	4000.0	18000.0	7812.5	Trill	6.458102	17.620568	-0.232199	2.582279	85.215409	0.000000
1795	Spectrogram 1	2	640.310	640.610	4000.0	18000.0	7617.2	Trill	4.687976	8.330426	NaN	NaN	44.288570	0.000000
257	Spectrogram 1	6	642.070	642.560	4000.0	18000.0	7617.2	Trill	5.801004	9.351786	-2.988711	5.920750	56.260379	0.000000
1722	Spectrogram 1	1	645.020	645.510	4000.0	18000.0	7226.6	Trill	5.400756	9.266498	NaN	NaN	50.227989	0.000000
258	Spectrogram 1	5	650.230	651.210	4000.0	18000.0	7031.2	Trill	0.987119	4.375834	0.641084	-0.131801	28.681554	0.000000
259	Spectrogram 1	5	652.430	654.250	4000.0	18000.0	8398.4	Trillphee	-3.035572	18.965292	1.397032	8.244030	40.300108	0.000000
260	Spectrogram 1	6	654.590	655.940	4000.0	18000.0	8203.1	Phee	-0.907689	21.391701	-2.213686	8.201056	52.033345	0.000000
261	Spectrogram 1	6	656.900	657.150	4000.0	18000.0	5664.1	Trill	0.503163	6.183100	-0.174108	-0.496742	32.093129	0.000000
262	Spectrogram 1	5	657.330	657.450	4000.0	18000.0	4687.5	Tse	2.644981	11.829308	0.024987	0.008630	52.380035	0.000000
263	Spectrogram 1	6	662.240	662.340	4000.0	18000.0	7226.6	Tse	0.153618	10.047724	-0.608635	1.628347	40.244351	0.000000
264	Spectrogram 1	5	664.430	665.040	4000.0	18000.0	4101.6	Trillphee	1.664655	4.609488	0.219431	-0.379017	29.296585	0.000000
265	Spectrogram 1	5	669.750	670.620	4000.0	18000.0	7226.6	Twitter	0.580463	7.265738	0.317765	-0.238015	27.382386	0.000000
266	Spectrogram 1	5	675.510	676.460	4000.0	18000.0	8203.1	Phee	2.218837	10.099866	0.385217	0.524347	50.216404	0.000000
267	Spectrogram 1	5	683.310	683.760	4000.0	18000.0	8789.1	Trill	0.075671	5.651492	0.618494	-0.101824	28.727181	0.000000
268	Spectrogram 1	5	689.370	691.240	4000.0	18000.0	8203.1	Trillphee	-0.534349	20.205472	0.761779	9.265234	55.025615	0.000000
269	Spectrogram 1	5	696.440	697.070	4000.0	18000.0	7031.2	Twitter	0.757818	5.746243	1.153764	-0.165676	25.228046	0.000000
270	Spectrogram 1	5	699.640	700.510	4000.0	18000.0	12109.4	Trill	1.001874	5.297507	0.537441	-0.133139	30.699679	0.000000
271	Spectrogram 1	5	700.570	700.680	4000.0	18000.0	4687.5	Trill	1.421184	3.533384	0.640300	-0.073252	30.351436	0.000000
1723	Spectrogram 1	1	703.360	703.460	4000.0	18000.0	6835.9	Trill	6.699298	11.942492	NaN	NaN	75.258512	0.000000
1724	Spectrogram 1	1	705.150	705.390	4000.0	18000.0	7421.9	Phee	4.990141	13.269410	NaN	NaN	66.216350	0.000000
272	Spectrogram 1	6	709.850	709.910	4000.0	18000.0	4101.6	Trill	3.527565	4.572160	-3.530798	1.127682	31.744838	0.000000
273	Spectrogram 1	6	711.540	712.870	4000.0	18000.0	8398.4	Phee	-0.890123	24.046912	-3.203863	11.693512	53.169231	0.000000
274	Spectrogram 1	5	714.540	714.970	4000.0	18000.0	7031.2	Phee	1.222763	12.614228	0.459495	3.977499	49.422309	0.000000
275	Spectrogram 1	6	715.530	716.900	4000.0	18000.0	8203.1	Phee	0.271204	25.953136	-0.095814	9.903779	51.058629	0.000000
276	Spectrogram 1	6	721.140	721.210	4000.0	18000.0	4101.6	Tse	6.748435	19.197605	-3.086411	-0.700144	94.006696	0.000000
277	Spectrogram 1	5	728.500	728.600	4000.0	18000.0	4882.8	Trill	4.774396	6.842505	0.758688	-0.511139	33.573285	0.000000
278	Spectrogram 1	5	729.760	730.980	4000.0	18000.0	8398.4	Phee	0.196454	26.774088	10.789384	10.760764	58.244381	0.000000
279	Spectrogram 1	6	733.580	735.780	4000.0	18000.0	7812.5	Trillphee	0.803218	18.665807	-0.115890	5.184549	54.632730	0.000000
280	Spectrogram 1	5	737.470	738.460	4000.0	18000.0	7226.6	Twitter	1.002599	10.853203	0.045739	-0.117209	29.913139	0.000000
281	Spectrogram 1	6	738.500	738.600	4000.0	18000.0	7226.6	Twitter	1.141623	12.426232	-0.552578	0.959016	34.772121	0.000000
282	Spectrogram 1	5	738.640	738.750	4000.0	18000.0	6835.9	Trill	0.289244	10.052338	1.039111	0.816542	34.453046	0.000000
283	Spectrogram 1	6	739.400	739.560	4000.0	18000.0	7617.2	Phee	3.558486	13.869330	-0.469993	0.495195	61.746170	0.000000
284	Spectrogram 1	6	742.130	742.280	4000.0	18000.0	10546.9	Tse	2.977117	16.877535	-8.164203	1.143062	58.208652	0.000000
285	Spectrogram 1	5	754.060	754.160	4000.0	18000.0	5664.1	Trill	1.935643	3.259230	0.927313	-0.337281	28.343149	0.000000
286	Spectrogram 1	6	760.370	760.450	4000.0	18000.0	8007.8	Trill	2.763163	7.280306	-0.853660	1.974146	34.542609	0.000000
287	Spectrogram 1	6	760.510	760.550	4000.0	18000.0	5468.7	Trill	2.377960	3.817658	-0.252971	0.204589	28.154206	0.000000
288	Spectrogram 1	5	766.040	766.590	4000.0	18000.0	6445.3	Twitter	-0.965199	7.131326	0.684492	0.302459	26.062060	0.000000
289	Spectrogram 1	5	767.900	768.060	4000.0	18000.0	9570.3	Phee	1.140151	13.215438	0.928963	1.566192	48.350520	0.000000
290	Spectrogram 1	6	769.330	769.590	4000.0	18000.0	7617.2	Trill	2.467861	4.440657	-2.420693	0.818126	29.059004	0.000000
291	Spectrogram 1	6	778.500	778.710	4000.0	18000.0	5468.7	Trillphee	2.332569	7.769206	-0.329430	-0.396499	38.861581	0.000000
292	Spectrogram 1	5	778.740	779.760	4000.0	18000.0	8007.8	Phee	1.455335	13.627916	1.067847	2.416333	52.481984	0.000000
293	Spectrogram 1	6	783.170	783.260	4000.0	18000.0	5468.7	Sd-peep	7.368303	17.868334	-0.264758	0.789370	85.870471	0.000000
294	Spectrogram 1	5	790.460	790.570	4000.0	18000.0	13671.9	Trill	1.083972	6.941153	0.132551	-0.130358	38.486354	0.000000
295	Spectrogram 1	6	790.600	792.050	4000.0	18000.0	8007.8	Phee	0.864284	12.713325	-0.250448	1.905375	46.521484	0.000000
296	Spectrogram 1	5	794.980	795.520	4000.0	18000.0	8007.8	Trill	1.477304	6.682120	0.341755	-0.192162	34.108304	0.000000
297	Spectrogram 1	6	814.110	815.200	4000.0	18000.0	8203.1	Trill	2.810062	7.743524	-0.349007	0.462846	37.021902	0.000000
298	Spectrogram 1	5	815.370	815.560	4000.0	18000.0	12695.3	Trill	0.047729	6.024200	0.115418	-0.053618	28.903598	0.000000
299	Spectrogram 1	6	817.370	819.030	4000.0	18000.0	8398.4	Trillphee	1.474565	16.482059	-2.132356	4.098517	54.873315	0.000000
300	Spectrogram 1	5	822.770	822.860	4000.0	18000.0	8007.8	Twitter	-1.677717	15.137958	0.275508	0.339778	33.872626	0.000000
301	Spectrogram 1	6	822.890	823.950	4000.0	18000.0	4296.9	Twitter	-0.969449	11.502496	-1.014242	0.706908	25.726501	0.000000
302	Spectrogram 1	5	827.420	827.910	4000.0	18000.0	8398.4	Trill	0.478427	5.736189	0.182872	-0.101991	31.193666	0.000000
303	Spectrogram 1	5	837.680	838.720	4000.0	18000.0	6445.3	Trill	-0.368742	7.096535	0.747219	0.990581	28.023837	0.000000
304	Spectrogram 1	6	839.760	839.980	4000.0	18000.0	6054.7	Phee	5.936483	17.720354	-0.109595	4.478759	86.529306	0.000000
305	Spectrogram 1	5	840.010	841.480	4000.0	18000.0	7031.2	Phee	3.921863	22.063710	0.514740	8.963675	78.167977	0.000000
306	Spectrogram 1	6	841.750	842.850	4000.0	18000.0	6835.9	Phee	3.261877	19.911793	-2.705927	6.101422	71.026288	0.000000
307	Spectrogram 1	6	843.490	843.610	4000.0	18000.0	6445.3	Trill	0.798191	9.543814	-1.130939	2.562001	35.273851	0.000000
308	Spectrogram 1	6	843.630	843.670	4000.0	18000.0	9179.7	Twitter	3.776581	15.412365	-1.582401	5.087707	41.319559	0.000000
309	Spectrogram 1	6	843.740	843.790	4000.0	18000.0	9179.7	Twitter	3.873501	14.770076	-0.382822	5.259756	39.551027	0.000000
310	Spectrogram 1	6	843.860	843.930	4000.0	18000.0	7812.5	Twitter	3.247351	14.343605	-5.837746	4.761471	35.384332	0.000000
311	Spectrogram 1	5	843.980	844.060	4000.0	18000.0	7812.5	Twitter	2.580112	13.684516	0.033552	4.825101	36.919841	0.000000
312	Spectrogram 1	6	844.100	844.370	4000.0	18000.0	7812.5	Twitter	2.838527	10.617564	-0.344503	3.724560	40.269487	0.000000
313	Spectrogram 1	5	844.640	848.290	4000.0	18000.0	4687.5	Twitter	-1.151965	8.923561	0.430102	0.251238	23.161513	0.000000
1796	Spectrogram 1	2	847.530	847.630	4000.0	18000.0	8398.4	Twitter	3.966065	13.903652	NaN	NaN	39.243303	0.000000
1797	Spectrogram 1	2	847.670	847.770	4000.0	18000.0	8203.1	Twitter	3.781127	13.197778	NaN	NaN	42.048351	0.000000
1798	Spectrogram 1	2	847.800	847.900	4000.0	18000.0	8203.1	Twitter	3.721434	12.528790	NaN	NaN	40.972941	0.000000
1799	Spectrogram 1	2	848.630	849.000	4000.0	18000.0	6835.9	Trill	5.658612	14.450112	NaN	NaN	48.707479	0.000000
314	Spectrogram 1	5	849.070	850.270	4000.0	18000.0	6640.6	Twitter	1.250239	6.926806	0.868038	0.322075	26.440013	0.000000
315	Spectrogram 1	5	850.700	850.770	4000.0	18000.0	17382.8	Twitter	-5.830280	5.450713	0.684085	-0.006099	18.088962	0.000000
316	Spectrogram 1	5	850.810	850.870	4000.0	18000.0	7226.6	Twitter	-8.485986	7.444099	0.397295	-0.289270	16.413552	0.000000
317	Spectrogram 1	5	850.940	851.960	4000.0	18000.0	7421.9	Twitter	-5.292059	9.994970	0.220285	0.593743	21.536249	0.000000
318	Spectrogram 1	6	852.540	853.950	4000.0	18000.0	6445.3	Twitter	0.963977	13.957526	-0.179573	1.552731	29.434962	0.000000
319	Spectrogram 1	6	855.320	855.400	4000.0	18000.0	4101.6	Twitter	0.662696	8.661090	-0.189568	-0.986700	23.901524	0.000000
320	Spectrogram 1	5	855.430	855.960	4000.0	18000.0	6640.6	Twitter	1.705130	13.348887	0.568730	0.803507	29.577430	0.000000
321	Spectrogram 1	6	856.320	858.070	4000.0	18000.0	6835.9	Trill	2.746325	12.133973	-0.783703	3.069396	48.838580	0.000000
322	Spectrogram 1	5	858.570	858.680	4000.0	18000.0	4101.6	Twitter	-1.400770	8.134353	0.607139	-0.068087	22.375815	0.000000
323	Spectrogram 1	5	858.730	860.420	4000.0	18000.0	6250.0	Twitter	-2.872001	16.285575	0.393945	2.730957	23.742295	0.000000
324	Spectrogram 1	5	860.460	860.530	4000.0	18000.0	7617.2	Trill	0.306204	8.725027	1.230283	0.434233	29.758125	0.000000
325	Spectrogram 1	5	860.910	861.090	4000.0	18000.0	6640.6	Trill	1.202185	9.315662	0.476433	2.703588	39.892563	0.000000
326	Spectrogram 1	5	861.830	862.400	4000.0	18000.0	7226.6	Trill	0.393342	7.076273	0.603213	0.392260	30.315753	0.000000
327	Spectrogram 1	5	862.690	862.910	4000.0	18000.0	7226.6	Twitter	1.674596	8.940359	0.096737	0.001801	29.653598	0.000000
328	Spectrogram 1	5	863.210	863.770	4000.0	18000.0	7031.2	Twitter	2.049662	10.573459	0.629478	0.846879	29.289806	0.000000
329	Spectrogram 1	5	864.940	866.190	4000.0	18000.0	7226.6	Trill	1.115403	8.370328	0.056122	0.558206	37.769711	0.000000
330	Spectrogram 1	6	867.820	868.080	4000.0	18000.0	7031.2	Trill	1.693786	11.639957	-0.569992	0.918638	39.474809	0.000000
331	Spectrogram 1	5	868.150	869.640	4000.0	18000.0	7031.2	Twitter	0.778631	11.157034	0.412232	1.114865	29.705689	0.000000
332	Spectrogram 1	5	870.300	870.800	4000.0	18000.0	17773.4	Trill	3.001785	9.030654	0.612134	-0.063786	38.151675	0.000000
333	Spectrogram 1	5	870.930	871.800	4000.0	18000.0	6835.9	Trill	1.125758	9.458518	0.449696	2.414664	39.513108	0.000000
334	Spectrogram 1	6	872.570	873.060	4000.0	18000.0	6835.9	Trill	3.208612	10.057609	-2.906846	4.078309	45.450767	0.000000
335	Spectrogram 1	5	874.360	874.440	4000.0	18000.0	11718.7	Twitter	3.032630	13.212246	0.336253	0.085580	39.782913	0.000000
336	Spectrogram 1	5	874.510	874.620	4000.0	18000.0	6445.3	Twitter	2.975752	13.982514	0.210865	1.662990	39.443631	0.000000
337	Spectrogram 1	5	874.660	875.330	4000.0	18000.0	6445.3	Twitter	2.690626	12.559622	0.715018	1.254073	40.296878	0.000000
338	Spectrogram 1	5	876.100	877.140	4000.0	18000.0	6640.6	Twitter	1.426852	15.288708	0.504954	1.408219	29.585980	0.000000
339	Spectrogram 1	6	877.630	877.700	4000.0	18000.0	7031.2	Twitter	1.707720	11.578192	-0.753423	-3.040130	18.037941	0.000000
1800	Spectrogram 1	2	877.630	877.710	4000.0	18000.0	10937.5	Twitter	3.596737	13.273190	NaN	NaN	22.537524	0.000000
340	Spectrogram 1	6	877.780	877.840	4000.0	18000.0	6835.9	Twitter	0.857788	11.051640	-1.606890	0.895736	21.779286	0.000000
341	Spectrogram 1	6	877.920	877.990	4000.0	18000.0	6835.9	Twitter	1.282740	10.934438	-0.159692	0.503405	21.087131	0.000000
342	Spectrogram 1	6	878.050	878.110	4000.0	18000.0	6640.6	Twitter	0.466529	10.819042	-0.927766	0.933686	21.700923	0.000000
343	Spectrogram 1	6	878.830	879.180	4000.0	18000.0	6640.6	Trill	0.289017	7.423231	-0.028461	0.140740	30.391591	0.000000
1801	Spectrogram 1	2	880.290	880.380	4000.0	18000.0	11914.1	Twitter	4.279362	13.357670	NaN	NaN	35.324095	0.000000
344	Spectrogram 1	5	880.470	880.530	4000.0	18000.0	7812.5	Twitter	-2.700025	9.722997	0.515345	0.193524	21.130370	0.000000
345	Spectrogram 1	5	880.590	880.660	4000.0	18000.0	17382.8	Twitter	-1.517143	8.240570	0.465147	-0.201677	23.211422	0.000000
346	Spectrogram 1	5	882.690	883.150	4000.0	18000.0	8984.4	Trill	1.898118	6.172707	0.586868	-0.111773	28.407370	0.000000
347	Spectrogram 1	6	886.850	886.970	4000.0	18000.0	8398.4	Trill	7.470087	13.706104	-2.169167	5.100336	73.099694	0.000000
348	Spectrogram 1	6	887.070	887.100	4000.0	18000.0	9375.0	Sd-peep	3.440835	7.121853	-0.232158	0.695437	34.778391	0.000000
349	Spectrogram 1	6	887.320	887.380	4000.0	18000.0	10546.9	Twitter	4.901344	7.204483	-0.584742	0.707192	32.249054	0.000000
350	Spectrogram 1	6	887.440	887.630	4000.0	18000.0	7421.9	Twitter	3.720865	11.799625	-0.326986	3.612730	35.947964	0.000000
351	Spectrogram 1	6	887.670	887.820	4000.0	18000.0	7617.2	Trill	4.974645	10.493507	-0.974409	4.090522	54.511670	0.000000
352	Spectrogram 1	5	888.300	888.790	4000.0	18000.0	7031.2	Twitter	1.448476	11.504156	0.380392	0.737400	34.530084	0.000000
353	Spectrogram 1	6	888.830	889.550	4000.0	18000.0	7031.2	Twitter	1.915465	10.987041	-0.737301	0.624275	35.156869	0.000000
354	Spectrogram 1	5	892.200	893.280	4000.0	18000.0	6445.3	Twitter	1.584236	13.254770	1.183358	1.372073	30.355059	0.000000
355	Spectrogram 1	6	894.660	896.560	4000.0	18000.0	7031.2	Trill	3.555633	14.657232	-1.158095	2.322547	54.042927	0.000000
356	Spectrogram 1	5	898.290	898.930	4000.0	18000.0	7031.2	Trill	3.653503	10.815565	1.415712	4.046413	41.712542	0.000000
