Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
939	Spectrogram 1	2	1184.200	1184.370	4000.0	18000.0	7812.5	Trill	6.760794	11.974483	NaN	NaN	50.682938	0.000000
940	Spectrogram 1	2	1188.600	1188.670	4000.0	18000.0	4687.5	Tse	7.710941	9.571197	NaN	NaN	35.243980	0.000000
941	Spectrogram 1	2	1244.580	1244.700	4000.0	18000.0	8398.4	Trill	5.390929	9.180236	NaN	NaN	46.447729	0.000000
942	Spectrogram 1	2	1255.000	1255.070	4000.0	18000.0	6445.3	Sd-peep	5.414530	7.149955	NaN	NaN	29.629638	0.000000
943	Spectrogram 1	2	1265.140	1265.220	4000.0	18000.0	8593.7	Trill	4.572781	8.103066	NaN	NaN	32.226236	0.000000
944	Spectrogram 1	2	1296.690	1297.110	4000.0	18000.0	8007.8	Trillphee	9.405935	14.502082	NaN	NaN	79.802935	0.000000
945	Spectrogram 1	2	1302.030	1302.100	4000.0	18000.0	4687.5	Tse	9.489592	14.258831	NaN	NaN	32.624929	0.000000
946	Spectrogram 1	2	1302.630	1302.760	4000.0	18000.0	10156.2	Sd-peep	5.981218	8.057901	NaN	NaN	29.093608	0.000000
947	Spectrogram 1	2	1302.990	1303.030	4000.0	18000.0	10351.6	Twitter	8.550170	9.944487	NaN	NaN	28.646230	0.000000
948	Spectrogram 1	2	1309.070	1309.110	4000.0	18000.0	10156.2	Twitter	10.252741	12.941325	NaN	NaN	32.034637	0.000000
162	Spectrogram 1	6	1327.350	1327.420	4000.0	18000.0	12695.3	Sd-peep	2.199894	3.780658	-1.878003	0.233619	32.384212	0.000000
163	Spectrogram 1	6	1334.020	1334.450	4000.0	18000.0	7421.9	Trill	5.271005	9.453018	-2.364715	1.601504	43.099356	0.000000
164	Spectrogram 1	6	1355.860	1356.310	4000.0	18000.0	8398.4	Trill	3.873489	7.755452	-1.933481	1.210295	36.317654	0.000000
949	Spectrogram 1	2	1358.270	1358.310	4000.0	18000.0	4101.6	Tse	8.154584	9.430255	NaN	NaN	28.346656	0.000000
950	Spectrogram 1	2	1358.550	1358.710	4000.0	18000.0	8398.4	Trill	6.813994	9.765192	NaN	NaN	42.524582	0.000000
165	Spectrogram 1	6	1359.600	1359.850	4000.0	18000.0	17382.8	Trill	3.115776	5.977794	-1.506153	0.717465	28.035895	0.000000
951	Spectrogram 1	2	1365.500	1365.560	4000.0	18000.0	7617.2	Trill	4.439926	8.486621	NaN	NaN	44.037065	0.000000
166	Spectrogram 1	6	1367.680	1368.070	4000.0	18000.0	5664.1	Trill	6.279435	9.651927	-1.835030	1.008603	44.091370	0.000000
167	Spectrogram 1	6	1382.260	1382.650	4000.0	18000.0	4296.9	Trill	4.903978	9.280301	-2.349426	1.293035	41.550354	0.000000
168	Spectrogram 1	6	1393.020	1393.320	4000.0	18000.0	7812.5	Trill	4.950468	9.799394	-1.764281	1.594267	45.586831	0.000000
952	Spectrogram 1	2	1395.220	1395.490	4000.0	18000.0	7617.2	Trill	5.754978	10.491826	NaN	NaN	49.302672	0.000000
169	Spectrogram 1	6	1404.250	1404.590	4000.0	18000.0	7421.9	Trill	6.676108	12.824973	-2.906941	1.692470	60.096673	0.000000
170	Spectrogram 1	6	1405.080	1405.400	4000.0	18000.0	7031.2	Trill	2.743448	5.913694	-0.961874	0.597373	32.467507	0.000000
953	Spectrogram 1	2	1407.000	1407.110	4000.0	18000.0	7617.2	Trill	5.149082	9.091293	NaN	NaN	52.968778	0.000000
171	Spectrogram 1	6	1412.660	1412.900	4000.0	18000.0	6640.6	Trill	1.242247	7.226160	-1.267500	0.652386	36.644004	0.000000
954	Spectrogram 1	2	1417.630	1417.850	4000.0	18000.0	8007.8	Trill	6.959207	10.638996	NaN	NaN	58.629192	0.000000
955	Spectrogram 1	2	1424.920	1424.950	4000.0	18000.0	7812.5	Trill	4.977738	6.490034	NaN	NaN	38.247726	0.000000
172	Spectrogram 1	6	1425.860	1426.170	4000.0	18000.0	4687.5	Trill	3.710170	8.214806	-1.192722	0.055021	37.264266	0.000000
173	Spectrogram 1	5	1432.470	1433.080	4000.0	18000.0	4687.5	Trill	2.637660	7.575782	1.322509	-0.727666	37.123152	0.000000
174	Spectrogram 1	5	1434.150	1434.190	4000.0	18000.0	7421.9	Trill	3.420592	5.480308	0.596345	3.243972	37.925781	0.000000
175	Spectrogram 1	5	1434.500	1434.560	4000.0	18000.0	7617.2	Trill	5.432569	7.901128	2.982522	4.185220	55.784618	0.000000
176	Spectrogram 1	6	1442.250	1442.390	4000.0	18000.0	9765.6	Trill	2.353808	5.109089	-1.615883	0.145915	28.798226	0.000000
177	Spectrogram 1	5	1445.090	1446.180	4000.0	18000.0	7812.5	Trillphee	6.255588	18.993884	2.183054	1.942878	88.629429	0.000000
178	Spectrogram 1	6	1446.230	1447.080	4000.0	18000.0	5468.7	Phee	3.522173	13.119378	-0.739486	-0.064101	56.969175	0.000000
179	Spectrogram 1	6	1449.380	1449.450	4000.0	18000.0	7812.5	Trill	3.915648	7.794428	-0.725491	0.656941	41.431969	0.000000
180	Spectrogram 1	6	1449.670	1450.000	4000.0	18000.0	4687.5	Trill	1.325270	9.411462	-0.881336	-0.693267	39.208023	0.000000
181	Spectrogram 1	6	1450.030	1450.250	4000.0	18000.0	5078.1	Trill	1.602555	9.406080	-1.795644	1.454316	55.070883	0.000000
182	Spectrogram 1	6	1450.480	1451.540	4000.0	18000.0	4492.2	Trill	1.836191	8.336356	-1.490141	0.640421	35.666019	0.000000
183	Spectrogram 1	5	1452.590	1455.100	4000.0	18000.0	8593.7	Phee	7.266483	27.709402	1.672902	7.597623	92.904000	0.000000
184	Spectrogram 1	6	1455.200	1455.270	4000.0	18000.0	4687.5	Twitter	0.592467	11.726296	-2.198961	0.155451	29.703422	0.000000
185	Spectrogram 1	6	1455.350	1457.140	4000.0	18000.0	6640.6	Twitter	2.449812	15.104786	-0.990464	1.168010	30.483104	0.000000
186	Spectrogram 1	5	1457.250	1457.340	4000.0	18000.0	5664.1	Trill	7.392565	16.688695	0.341818	-0.532952	57.820514	0.000000
187	Spectrogram 1	5	1457.460	1457.520	4000.0	18000.0	5664.1	Trill	9.039624	18.630815	0.785664	1.009137	65.796663	0.000000
188	Spectrogram 1	6	1457.940	1458.710	4000.0	18000.0	9179.7	Twitter	2.337632	8.687731	-2.262123	1.024240	25.967203	0.000000
189	Spectrogram 1	6	1459.050	1460.970	4000.0	18000.0	7031.2	Twitter	-0.146870	9.029034	-1.137362	3.948183	31.739186	0.000000
190	Spectrogram 1	6	1461.250	1462.830	4000.0	18000.0	6445.3	Twitter	-0.684220	13.966425	-0.380665	0.360453	25.968718	0.000000
191	Spectrogram 1	6	1464.230	1464.800	4000.0	18000.0	8593.7	Trill	4.837694	8.133115	-1.130654	0.736053	41.557053	0.000000
192	Spectrogram 1	6	1464.890	1465.100	4000.0	18000.0	7226.6	Trill	2.811318	5.524175	-1.705849	0.785889	28.430845	0.000000
193	Spectrogram 1	6	1465.200	1465.290	4000.0	18000.0	12109.4	Trill	2.026182	4.658931	-1.481279	0.920866	30.454374	0.000000
194	Spectrogram 1	6	1465.410	1465.480	4000.0	18000.0	11132.8	Trill	3.159321	5.448793	-1.865718	1.033975	32.381765	0.000000
195	Spectrogram 1	5	1467.490	1467.560	4000.0	18000.0	4492.2	Trill	1.480846	4.605853	0.486461	-0.387574	37.289277	0.000000
956	Spectrogram 1	2	1471.370	1471.420	4000.0	18000.0	11132.8	Twitter	4.626493	12.582253	NaN	NaN	33.095892	0.000000
196	Spectrogram 1	6	1471.520	1471.580	4000.0	18000.0	8593.7	Twitter	2.365499	10.796452	-1.449275	0.726474	42.527532	0.000000
197	Spectrogram 1	6	1471.650	1471.820	4000.0	18000.0	5859.4	Twitter	1.483248	11.597759	-2.831521	2.344587	46.826332	0.000000
198	Spectrogram 1	6	1471.890	1472.110	4000.0	18000.0	6250.0	Twitter	1.598092	10.764073	-0.549171	1.301034	38.021951	0.000000
957	Spectrogram 1	2	1472.050	1472.120	4000.0	18000.0	7031.2	Twitter	4.604297	12.606039	NaN	NaN	29.971375	0.000000
199	Spectrogram 1	6	1472.180	1472.750	4000.0	18000.0	6640.6	Twitter	4.997070	15.057185	-0.244108	2.009488	67.107180	0.000000
200	Spectrogram 1	6	1472.880	1472.970	4000.0	18000.0	10156.2	Sd-peep	1.093697	5.088398	-1.282054	0.866850	35.146745	0.000000
201	Spectrogram 1	6	1473.020	1473.720	4000.0	18000.0	6640.6	Phee	9.160627	18.110216	-0.066271	2.151117	95.738264	0.000000
202	Spectrogram 1	6	1474.510	1475.150	4000.0	18000.0	8007.8	Trill	2.291249	6.319124	-2.597317	3.667151	29.658922	0.000000
203	Spectrogram 1	6	1475.300	1475.380	4000.0	18000.0	8593.7	Trill	1.943097	4.910732	-1.744527	3.962355	29.977320	0.000000
204	Spectrogram 1	6	1475.410	1475.720	4000.0	18000.0	8984.4	Trillphee	4.716570	7.870615	-4.154010	7.515466	53.136570	0.000000
205	Spectrogram 1	6	1475.990	1476.050	4000.0	18000.0	8203.1	Trill	5.341145	9.772888	-1.657102	9.260113	57.328957	0.000000
206	Spectrogram 1	6	1476.220	1476.300	4000.0	18000.0	8007.8	Trill	10.262999	15.449527	-3.012873	12.115465	79.881573	0.000000
207	Spectrogram 1	6	1476.360	1476.560	4000.0	18000.0	8398.4	Trill	3.093446	8.575829	-1.563014	7.228222	44.757269	0.000000
208	Spectrogram 1	5	1476.890	1476.970	4000.0	18000.0	7617.2	Trill	4.567817	7.684113	2.147527	5.336989	41.746464	0.000000
209	Spectrogram 1	6	1479.880	1486.720	4000.0	18000.0	8203.1	Trillphee	1.556535	15.989987	-0.814212	1.940954	38.577715	0.000000
210	Spectrogram 1	6	1486.750	1487.590	4000.0	18000.0	6054.7	Twitter	3.619796	12.863816	-2.049547	1.572301	34.484201	0.000000
211	Spectrogram 1	6	1489.080	1490.640	4000.0	18000.0	6445.3	Twitter	4.710660	17.376102	-4.015271	3.118215	28.670614	0.000000
212	Spectrogram 1	6	1492.340	1492.960	4000.0	18000.0	6835.9	Trill	2.974635	8.956792	-1.613788	2.484319	39.444160	0.000000
213	Spectrogram 1	6	1493.680	1493.800	4000.0	18000.0	8398.4	Trillphee	7.486593	13.383642	-4.193883	5.611682	71.398231	0.000000
214	Spectrogram 1	6	1496.480	1497.210	4000.0	18000.0	5468.7	Trill	2.521239	6.097824	-1.944928	0.905040	30.838328	0.000000
958	Spectrogram 1	2	1500.680	1500.760	4000.0	18000.0	7617.2	Trill	6.424085	12.904699	NaN	NaN	43.883320	0.000000
215	Spectrogram 1	6	1504.240	1504.440	4000.0	18000.0	15625.0	Sd-peep	1.387273	6.913042	-2.183716	0.583409	29.663541	0.000000
959	Spectrogram 1	2	1520.850	1521.160	4000.0	18000.0	8398.4	Trill	8.933929	14.245562	NaN	NaN	66.639772	0.000000
216	Spectrogram 1	6	1521.410	1521.840	4000.0	18000.0	7812.5	Trill	3.309538	7.667164	-1.429035	0.870735	35.745792	0.000000
217	Spectrogram 1	6	1524.500	1524.970	4000.0	18000.0	8984.4	Trill	3.945683	7.463416	-1.428629	0.818986	38.146780	0.000000
218	Spectrogram 1	6	1530.330	1530.670	4000.0	18000.0	6640.6	Trill	4.850775	8.406080	-1.624455	-1.651426	42.033394	0.000000
219	Spectrogram 1	6	1548.810	1548.880	4000.0	18000.0	5078.1	Sd-peep	2.221012	6.504592	-1.365851	-0.182197	31.972922	0.000000
220	Spectrogram 1	5	1549.370	1549.630	4000.0	18000.0	5273.4	Trill	-1.070900	5.073470	0.699020	-0.884501	30.175416	0.000000
221	Spectrogram 1	6	1550.410	1550.620	4000.0	18000.0	6054.7	Sd-peep	1.791650	4.760863	-1.229011	0.677649	35.580215	0.000000
222	Spectrogram 1	6	1561.330	1561.380	4000.0	18000.0	9960.9	P-peep	1.113920	5.397406	-2.437675	0.005718	28.827880	0.000000
223	Spectrogram 1	6	1563.840	1564.150	4000.0	18000.0	7226.6	Trill	2.291010	8.112752	-1.358909	1.078419	42.735837	0.000000
960	Spectrogram 1	2	1569.590	1569.700	4000.0	18000.0	7617.2	Trill	4.967507	8.874729	NaN	NaN	32.386677	0.000000
224	Spectrogram 1	6	1571.390	1571.920	4000.0	18000.0	15820.3	Trill	3.407563	7.163780	-1.820275	0.427617	36.429585	0.000000
225	Spectrogram 1	6	1580.880	1581.180	4000.0	18000.0	5468.7	Trill	3.345035	6.447230	-1.546057	0.898464	28.231367	0.000000
961	Spectrogram 1	2	1589.070	1589.140	4000.0	18000.0	7812.5	Sd-peep	9.082491	11.443360	NaN	NaN	29.041764	0.000000
962	Spectrogram 1	2	1599.270	1599.320	4000.0	18000.0	11914.1	Twitter	8.796587	10.461670	NaN	NaN	27.255618	0.000000
226	Spectrogram 1	6	1606.350	1606.640	4000.0	18000.0	5273.4	Trill	3.097595	7.049831	-2.281953	1.063155	32.149043	0.000000
227	Spectrogram 1	6	1607.200	1607.300	4000.0	18000.0	17968.7	Trill	2.208490	6.257226	-1.669377	0.861581	32.219366	0.000000
228	Spectrogram 1	6	1607.810	1608.250	4000.0	18000.0	7031.2	Trill	1.537805	7.220196	-1.392920	0.860017	37.879971	0.000000
229	Spectrogram 1	6	1608.400	1608.870	4000.0	18000.0	7226.6	Trill	1.837393	8.114296	-3.394252	2.629296	42.447266	0.000000
891	Spectrogram 1	1	1611.400	1611.470	4000.0	18000.0	8203.1	Trill	6.561147	9.931046	NaN	NaN	51.852169	0.000000
230	Spectrogram 1	6	1611.710	1612.210	4000.0	18000.0	7421.9	Trill	3.179831	7.162261	-1.765125	1.314439	35.098382	0.000000
231	Spectrogram 1	6	1613.980	1614.100	4000.0	18000.0	6835.9	Trill	7.008381	10.508737	-1.263758	0.912990	48.113471	0.000000
232	Spectrogram 1	6	1614.230	1614.310	4000.0	18000.0	4296.9	Sd-peep	4.095220	6.254354	-1.355410	1.096011	39.221291	0.000000
233	Spectrogram 1	6	1614.590	1615.570	4000.0	18000.0	6835.9	Trill	3.850126	7.356077	-1.206677	0.370274	46.329665	0.000000
234	Spectrogram 1	6	1618.730	1619.320	4000.0	18000.0	4492.2	Trill	1.391446	6.777265	-2.587260	0.278889	29.891538	0.000000
235	Spectrogram 1	6	1625.780	1626.360	4000.0	18000.0	5468.7	Trill	0.811604	6.314636	-0.775854	0.234494	29.588130	0.000000
236	Spectrogram 1	5	1627.620	1628.950	4000.0	18000.0	7812.5	Phee	3.000643	20.397043	0.836064	4.704246	65.570232	0.000000
237	Spectrogram 1	6	1629.410	1630.800	4000.0	18000.0	6640.6	Twitter	2.899223	13.709138	-0.359495	1.104704	30.331200	0.000000
238	Spectrogram 1	5	1631.400	1631.430	4000.0	18000.0	16992.2	Trill	7.809299	10.888702	2.457606	-0.142136	67.378893	0.000000
239	Spectrogram 1	6	1631.770	1631.930	4000.0	18000.0	4101.6	Sd-peep	3.386012	5.528340	-1.769833	-0.281699	32.983524	0.000000
240	Spectrogram 1	6	1640.890	1641.350	4000.0	18000.0	5468.7	Trill	-0.031127	6.657138	-2.140677	1.267085	34.111899	0.000000
241	Spectrogram 1	6	1641.530	1642.050	4000.0	18000.0	7421.9	Trill	0.898229	6.723201	-2.258460	1.790520	34.355387	0.000000
242	Spectrogram 1	6	1654.760	1655.480	4000.0	18000.0	11523.4	Trill	1.413056	5.085158	-1.893382	1.135673	28.032244	0.000000
243	Spectrogram 1	6	1664.730	1664.780	4000.0	18000.0	6250.0	Trill	1.166237	4.290791	-1.132135	0.982998	32.475323	0.000000
244	Spectrogram 1	6	1665.350	1665.430	4000.0	18000.0	4492.2	Trill	0.793677	4.867644	-1.479516	1.465451	30.683819	0.000000
245	Spectrogram 1	6	1668.250	1668.470	4000.0	18000.0	8593.7	Trill	3.288460	8.471130	-2.633703	0.701098	33.218442	0.000000
246	Spectrogram 1	6	1672.130	1672.390	4000.0	18000.0	4882.8	Trill	1.796870	6.127937	-1.483026	1.140028	32.036952	0.000000
247	Spectrogram 1	6	1672.520	1672.840	4000.0	18000.0	13281.2	Trill	1.282012	5.957056	-3.340781	1.485898	33.630201	0.000000
248	Spectrogram 1	6	1673.060	1674.110	4000.0	18000.0	17968.7	Trillphee	3.038277	8.301121	-3.073055	1.200347	40.431371	0.000000
249	Spectrogram 1	6	1674.950	1675.050	4000.0	18000.0	15429.7	Sd-peep	4.293091	12.960615	-1.662033	1.395836	36.972269	0.000000
250	Spectrogram 1	6	1675.090	1675.180	4000.0	18000.0	16601.6	Trill	4.344052	9.548092	-1.230803	0.470924	43.306414	0.000000
251	Spectrogram 1	5	1676.530	1676.970	4000.0	18000.0	17968.7	Trill	0.803042	4.889168	1.260728	-0.409276	28.575666	0.000000
252	Spectrogram 1	6	1677.260	1677.390	4000.0	18000.0	5078.1	Sd-peep	1.903194	4.663279	-1.690057	1.278344	31.966822	0.000000
963	Spectrogram 1	2	1677.400	1677.460	4000.0	18000.0	11914.1	Trill	9.296777	11.992019	NaN	NaN	28.890426	0.000000
253	Spectrogram 1	6	1680.360	1681.920	4000.0	18000.0	4296.9	Twitter	4.925982	13.542758	-1.355171	1.057074	41.184548	0.000000
254	Spectrogram 1	6	1683.580	1684.820	4000.0	18000.0	5273.4	Trill	0.430517	5.941861	-0.006674	-0.636666	30.250792	0.000000
255	Spectrogram 1	5	1685.630	1685.800	4000.0	18000.0	7031.2	Trill	3.817501	6.193167	4.592377	9.486236	36.717018	0.000000
256	Spectrogram 1	5	1686.760	1686.850	4000.0	18000.0	8398.4	P-peep	1.580691	3.600324	3.312355	4.894722	31.903122	0.000000
257	Spectrogram 1	6	1687.490	1687.830	4000.0	18000.0	5664.1	Trill	7.429636	12.403696	-2.383887	2.020021	68.854107	0.000000
258	Spectrogram 1	6	1688.030	1688.810	4000.0	18000.0	5859.4	Phee	10.047368	19.525850	-3.622618	4.405345	97.611691	0.000000
259	Spectrogram 1	6	1688.970	1689.720	4000.0	18000.0	4101.6	Trill	6.600827	12.978894	-2.268794	2.247739	75.736794	0.000000
260	Spectrogram 1	6	1689.980	1690.260	4000.0	18000.0	6445.3	Trill	3.217887	9.292680	-1.331740	1.498201	45.052131	0.000000
261	Spectrogram 1	6	1690.350	1691.030	4000.0	18000.0	7031.2	Trill	0.685923	9.176896	-1.996544	2.258944	39.513311	0.000000
262	Spectrogram 1	6	1691.120	1691.830	4000.0	18000.0	7031.2	Trill	0.458072	10.769289	-2.400053	2.442369	40.455953	0.000000
263	Spectrogram 1	6	1691.920	1692.590	4000.0	18000.0	7031.2	Trill	0.597161	9.185649	-2.605859	2.548230	32.060903	0.000000
264	Spectrogram 1	6	1692.640	1692.930	4000.0	18000.0	6445.3	Trill	0.837509	8.405192	-1.897523	1.956525	37.373253	0.000000
265	Spectrogram 1	6	1695.630	1695.700	4000.0	18000.0	8984.4	Sd-peep	1.066742	7.259343	-1.135098	0.962380	32.404083	0.000000
266	Spectrogram 1	6	1696.270	1696.880	4000.0	18000.0	4492.2	Trill	0.961853	6.595202	-1.288791	0.945289	34.316254	0.000000
267	Spectrogram 1	6	1697.110	1697.770	4000.0	18000.0	7421.9	Trill	1.957926	12.088852	-2.586497	3.872126	49.246100	0.000000
964	Spectrogram 1	2	1703.960	1704.070	4000.0	18000.0	7812.5	Sd-peep	5.453787	8.958700	NaN	NaN	40.468449	0.000000
268	Spectrogram 1	5	1704.080	1704.430	4000.0	18000.0	4101.6	Trill	6.134176	10.285692	3.601833	-2.996317	47.266947	0.000000
269	Spectrogram 1	5	1708.270	1709.510	4000.0	18000.0	4101.6	Trillphee	2.766439	8.376403	0.953351	-2.296200	42.542087	0.000000
965	Spectrogram 1	2	1711.220	1711.290	4000.0	18000.0	4687.5	Sd-peep	9.965553	13.054400	NaN	NaN	29.904707	0.000000
966	Spectrogram 1	2	1719.730	1719.860	4000.0	18000.0	8203.1	Trill	5.280870	10.886161	NaN	NaN	44.697089	0.000000
270	Spectrogram 1	6	1720.250	1720.960	4000.0	18000.0	5859.4	Trill	1.238773	5.637136	-1.270044	-0.298623	31.013938	0.000000
271	Spectrogram 1	6	1721.180	1721.840	4000.0	18000.0	5468.7	Trill	1.838521	10.102454	-0.356132	1.045965	45.102781	0.000000
272	Spectrogram 1	6	1722.440	1723.610	4000.0	18000.0	4101.6	Trill	1.435540	7.866745	-0.890725	0.333736	31.855022	0.000000
273	Spectrogram 1	6	1730.580	1731.040	4000.0	18000.0	7421.9	Trill	2.365723	6.219034	-2.028063	0.606084	29.989566	0.000000
892	Spectrogram 1	1	1732.810	1733.070	4000.0	18000.0	7617.2	Trill	7.456498	12.378817	NaN	NaN	63.978746	0.000000
274	Spectrogram 1	6	1739.010	1739.980	4000.0	18000.0	7812.5	Trillphee	8.133390	27.013279	-3.039802	7.225648	110.080224	0.000000
275	Spectrogram 1	6	1740.010	1740.660	4000.0	18000.0	7617.2	Phee	8.135664	21.963306	-2.589065	4.157613	99.860373	0.000000
276	Spectrogram 1	6	1742.240	1742.370	4000.0	18000.0	13476.6	Trill	7.740793	12.533156	-1.387825	1.295346	58.640262	0.000000
277	Spectrogram 1	6	1742.460	1742.530	4000.0	18000.0	15234.4	Trill	6.618513	9.084790	-1.407549	1.079775	46.309079	0.000000
278	Spectrogram 1	6	1743.080	1744.000	4000.0	18000.0	5664.1	Twitter	1.555045	8.228318	-1.580731	1.141795	26.126845	0.000000
279	Spectrogram 1	6	1744.320	1745.570	4000.0	18000.0	6835.9	Twitter	0.193902	11.136785	-2.492108	1.486878	26.628064	0.000000
280	Spectrogram 1	6	1746.460	1747.860	4000.0	18000.0	5273.4	Phee	0.963892	10.022372	-0.458166	-0.654724	40.443791	0.000000
281	Spectrogram 1	6	1748.170	1753.590	4000.0	18000.0	4882.8	Twitter	0.832660	10.395256	-1.693357	1.175647	23.256058	0.000000
282	Spectrogram 1	6	1754.090	1754.180	4000.0	18000.0	4296.9	Twitter	5.518318	15.228814	-2.447294	1.286786	38.273569	0.000000
283	Spectrogram 1	6	1754.240	1755.870	4000.0	18000.0	6835.9	Twitter	6.924162	17.004764	-2.947275	2.786940	39.003470	0.000000
284	Spectrogram 1	6	1757.010	1757.590	4000.0	18000.0	7226.6	Trill	0.909144	8.713546	-2.839171	0.772231	37.927333	0.000000
285	Spectrogram 1	6	1757.680	1758.380	4000.0	18000.0	7226.6	Trill	1.574571	11.977476	-2.596094	2.527193	44.603222	0.000000
286	Spectrogram 1	6	1758.480	1759.160	4000.0	18000.0	7031.2	Trill	0.974373	11.043314	-2.788226	2.798288	42.352696	0.000000
967	Spectrogram 1	2	1760.370	1760.720	4000.0	18000.0	7812.5	Trill	9.152534	16.181494	NaN	NaN	76.128865	0.000000
287	Spectrogram 1	6	1762.970	1763.540	4000.0	18000.0	6640.6	Trill	5.315882	10.132506	-3.838876	1.575859	43.186437	0.000000
288	Spectrogram 1	6	1767.630	1768.020	4000.0	18000.0	7421.9	Trill	1.913071	8.786752	-2.344003	2.821359	37.602199	0.000000
968	Spectrogram 1	2	1770.500	1770.740	4000.0	18000.0	12304.7	Sd-peep	5.690628	7.898475	NaN	NaN	28.787233	0.000000
289	Spectrogram 1	6	1772.660	1773.660	4000.0	18000.0	4687.5	Twitter	0.624797	6.249455	-3.149213	1.206947	25.918924	0.000000
290	Spectrogram 1	6	1774.630	1775.130	4000.0	18000.0	7031.2	Trill	1.831719	8.047571	-2.718731	1.577186	34.786607	0.000000
969	Spectrogram 1	2	1776.210	1776.300	4000.0	18000.0	7812.5	Trill	7.379074	13.848057	NaN	NaN	56.890924	0.000000
970	Spectrogram 1	2	1776.410	1776.510	4000.0	18000.0	7617.2	Trill	3.973337	7.514550	NaN	NaN	37.622131	0.000000
291	Spectrogram 1	6	1779.080	1779.250	4000.0	18000.0	4687.5	Twitter	0.407395	5.055090	-1.807907	0.727508	23.893790	0.000000
292	Spectrogram 1	6	1780.720	1781.080	4000.0	18000.0	7421.9	Trill	5.162594	9.872961	-2.728757	1.444377	45.753016	0.000000
971	Spectrogram 1	2	1781.350	1781.390	4000.0	18000.0	5664.1	Trill	5.732069	7.454007	NaN	NaN	33.501173	0.000000
293	Spectrogram 1	6	1783.160	1783.320	4000.0	18000.0	8789.1	Trill	3.879496	9.998527	-1.035265	1.003836	30.131866	0.000000
294	Spectrogram 1	6	1783.360	1784.660	4000.0	18000.0	6835.9	Twitter	6.942299	12.784823	-1.790769	2.248131	44.599732	0.000000
972	Spectrogram 1	2	1786.770	1786.810	4000.0	18000.0	4296.9	Trill	8.765587	10.004622	NaN	NaN	32.222068	0.000000
973	Spectrogram 1	2	1786.870	1786.930	4000.0	18000.0	4296.9	Tse	7.814889	9.245482	NaN	NaN	28.028440	0.000000
295	Spectrogram 1	6	1787.810	1787.880	4000.0	18000.0	5468.7	Twitter	5.586778	16.870539	-3.985537	4.775675	75.757946	0.000000
296	Spectrogram 1	6	1788.020	1788.090	4000.0	18000.0	6250.0	Trill	8.376687	15.624607	-3.111554	3.863657	90.612164	0.000000
297	Spectrogram 1	6	1788.210	1788.350	4000.0	18000.0	15234.4	Trill	4.171704	8.595847	-1.292414	1.571767	51.213425	0.000000
298	Spectrogram 1	6	1788.530	1788.620	4000.0	18000.0	5664.1	Phee	9.630773	16.460762	-3.578103	4.596087	92.995960	0.000000
299	Spectrogram 1	6	1788.700	1788.790	4000.0	18000.0	6054.7	Trill	7.654543	12.674992	-2.663343	2.588077	69.451068	0.000000
300	Spectrogram 1	6	1788.880	1788.980	4000.0	18000.0	6445.3	Trill	5.322973	11.251664	-2.730085	2.114245	55.032864	0.000000
301	Spectrogram 1	6	1789.470	1789.710	4000.0	18000.0	7031.2	Sd-peep	1.031434	3.897255	-1.003795	1.007452	30.257005	0.000000
302	Spectrogram 1	6	1798.700	1798.960	4000.0	18000.0	7031.2	Trill	2.251984	7.837960	-2.989267	2.623289	35.614980	0.000000
303	Spectrogram 1	6	1800.450	1800.740	4000.0	18000.0	12695.3	Trill	5.261807	8.806550	-1.814215	1.059779	37.747436	0.000000
893	Spectrogram 1	1	1801.230	1801.570	4000.0	18000.0	8007.8	Trill	7.295271	13.978171	NaN	NaN	59.740593	0.000000
304	Spectrogram 1	6	1802.440	1802.880	4000.0	18000.0	13867.2	Trill	3.921189	7.535646	-1.618980	1.148071	28.639728	0.000000
974	Spectrogram 1	2	1803.730	1804.080	4000.0	18000.0	7617.2	Trill	8.247013	13.589352	NaN	NaN	56.712465	0.000000
305	Spectrogram 1	6	1820.700	1820.930	4000.0	18000.0	7226.6	Trill	4.053134	10.503219	-1.866506	1.851146	42.424460	0.000000
975	Spectrogram 1	2	1823.280	1823.660	4000.0	18000.0	6640.6	Trill	5.680191	12.577865	NaN	NaN	45.090463	0.000000
976	Spectrogram 1	2	1830.420	1830.480	4000.0	18000.0	4687.5	Sd-peep	7.569729	9.312581	NaN	NaN	28.466628	0.000000
306	Spectrogram 1	6	1831.330	1831.500	4000.0	18000.0	17382.8	Trill	4.266000	9.451211	-2.186986	1.143353	40.900499	0.000000
307	Spectrogram 1	6	1831.570	1831.650	4000.0	18000.0	4492.2	Twitter	3.656246	9.552462	-0.996340	0.781273	32.869213	0.000000
308	Spectrogram 1	6	1831.680	1832.680	4000.0	18000.0	4101.6	Twitter	3.206548	7.372361	-1.946875	1.073995	29.260675	0.000000
399	Spectrogram 1	6	2268.940	2269.450	4000.0	18000.0	7617.2	Trill	4.257103	9.966141	-2.244798	1.238123	44.453928	0.000000
400	Spectrogram 1	6	2278.280	2278.860	4000.0	18000.0	17968.7	Trill	4.627881	9.231088	-2.307286	-0.168424	44.495068	0.000000
